"module name","license","repository"
"@fortawesome/pro-light-svg-icons@5.15.4",,"https://github.com/FortAwesome/Font-Awesome"
"@fortawesome/pro-regular-svg-icons@5.15.4",,"https://github.com/FortAwesome/Font-Awesome"
"@fortawesome/pro-solid-svg-icons@5.15.4",,"https://github.com/FortAwesome/Font-Awesome"
"@fortawesome/react-fontawesome@0.1.16","MIT","https://github.com/FortAwesome/react-fontawesome"
"@material-ui/core@4.11.4","MIT","https://github.com/mui-org/material-ui"
"@material-ui/lab@4.0.0-alpha.60","MIT","https://github.com/mui-org/material-ui"
"@material-ui/pickers@3.3.10","MIT","https://github.com/mui-org/material-ui-pickers"
"@material-ui/styles@4.11.4","MIT","https://github.com/mui-org/material-ui"
"@material-ui/system@4.12.1","MIT","https://github.com/mui-org/material-ui"
"@material-ui/types@5.1.0","MIT","https://github.com/mui-org/material-ui"
"@material-ui/utils@4.11.2","MIT","https://github.com/mui-org/material-ui"
"@nivo/annotations@0.79.1","MIT","https://github.com/plouc/nivo"
"@nivo/axes@0.79.0","MIT","https://github.com/plouc/nivo"
"@nivo/colors@0.79.1","MIT","https://github.com/plouc/nivo"
"@nivo/core@0.79.0","MIT","https://github.com/plouc/nivo"
"@nivo/legends@0.79.1","MIT","https://github.com/plouc/nivo"
"@nivo/line@0.79.1","MIT","https://github.com/plouc/nivo"
"@nivo/recompose@0.79.0","MIT","https://github.com/plouc/nivo"
"@nivo/scales@0.79.0","MIT","https://github.com/plouc/nivo"
"@nivo/tooltip@0.79.0","MIT","https://github.com/plouc/nivo"
"@nivo/voronoi@0.79.0","MIT","https://github.com/plouc/nivo"
"@react-spring/animated@9.3.2","MIT","https://github.com/pmndrs/react-spring"
"@react-spring/core@9.3.2","MIT","https://github.com/pmndrs/react-spring"
"@react-spring/rafz@9.3.2","MIT","https://github.com/pmndrs/react-spring"
"@react-spring/shared@9.3.2","MIT","https://github.com/pmndrs/react-spring"
"@react-spring/types@9.3.2","MIT","https://github.com/pmndrs/react-spring"
"@react-spring/web@9.3.1","MIT","https://github.com/pmndrs/react-spring"
"@redux-saga/core@1.1.3","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/core"
"@redux-saga/deferred@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/deferred"
"@redux-saga/delay-p@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/delay-p"
"@redux-saga/is@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/is"
"@redux-saga/symbols@1.1.2","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/symbols"
"@redux-saga/types@1.1.0","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/types"
"@rjsf/core@3.1.0","Apache-2.0","https://github.com/rjsf-team/react-jsonschema-form"
"@types/hast@2.3.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/hoist-non-react-statics@3.3.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mdast@3.0.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-redux@7.1.22","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-transition-group@4.4.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@17.0.38","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/scheduler@0.16.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/styled-jsx@2.2.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@xstate/react@1.6.3","MIT","https://github.com/davidkpiano/xstate"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"attr-accept@2.2.2","MIT","https://github.com/react-dropzone/attr-accept"
"auth0-js@9.18.1","MIT","https://github.com/auth0/auth0.js"
"auth0-lock@11.30.6","MIT","https://github.com/auth0/lock"
"auth0-password-policies@1.0.2","MIT","https://github.com/auth0/auth0-password-policies"
"available-typed-arrays@1.0.5","MIT","https://github.com/inspect-js/available-typed-arrays"
"axios@0.25.0","MIT","https://github.com/axios/axios"
"babel-plugin-styled-components@1.13.3","MIT","https://github.com/styled-components/babel-plugin-styled-components"
"babel-plugin-syntax-jsx@6.18.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx"
"bail@1.0.5","MIT","https://github.com/wooorm/bail"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"blueimp-md5@2.19.0","MIT","https://github.com/blueimp/JavaScript-MD5"
"browserslist@4.19.1","MIT","https://github.com/browserslist/browserslist"
"call-bind@1.0.2","MIT","https://github.com/ljharb/call-bind"
"camelize@1.0.0","MIT","https://github.com/substack/camelize"
"caniuse-lite@1.0.30001300","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"ccount@1.1.0","MIT","https://github.com/wooorm/ccount"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"character-entities-legacy@1.1.4","MIT","https://github.com/wooorm/character-entities-legacy"
"character-entities@1.2.4","MIT","https://github.com/wooorm/character-entities"
"character-reference-invalid@1.1.4","MIT","https://github.com/wooorm/character-reference-invalid"
"chronicle@0.0.0","GPL-3.0","https://github.com/openlattice/chronicle"
"clsx@1.1.1","MIT","https://github.com/lukeed/clsx"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"comma-separated-tokens@1.0.8","MIT","https://github.com/wooorm/comma-separated-tokens"
"component-emitter@1.3.0","MIT","https://github.com/component/emitter"
"compute-gcd@1.2.1","MIT","https://github.com/compute-io/gcd"
"compute-lcm@1.1.2","MIT","https://github.com/compute-io/lcm"
"connected-react-router@6.9.2","MIT","https://github.com/supasate/connected-react-router"
"convert-source-map@1.8.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookiejar@2.1.3","MIT","https://github.com/bmeck/node-cookiejar"
"core-js-pure@3.20.3","MIT","https://github.com/zloirock/core-js"
"cross-fetch@3.1.4","MIT","https://github.com/lquixada/cross-fetch"
"crypto-js@4.1.1","MIT","https://github.com/brix/crypto-js"
"css-color-keywords@1.0.0","ISC","https://github.com/sonicdoe/css-color-keywords"
"css-to-react-native@3.0.0","MIT","https://github.com/styled-components/css-to-react-native"
"css-vendor@2.0.8","MIT","https://github.com/cssinjs/css-vendor"
"csstype@2.6.19","MIT","https://github.com/frenic/csstype"
"d3-array@2.12.1","BSD-3-Clause","https://github.com/d3/d3-array"
"d3-color@2.0.0","BSD-3-Clause","https://github.com/d3/d3-color"
"d3-delaunay@5.3.0","ISC","https://github.com/d3/d3-delaunay"
"d3-format@1.4.5","BSD-3-Clause","https://github.com/d3/d3-format"
"d3-interpolate@2.0.1","BSD-3-Clause","https://github.com/d3/d3-interpolate"
"d3-path@1.0.9","BSD-3-Clause","https://github.com/d3/d3-path"
"d3-scale-chromatic@2.0.0","BSD-3-Clause","https://github.com/d3/d3-scale-chromatic"
"d3-scale@3.3.0","BSD-3-Clause","https://github.com/d3/d3-scale"
"d3-shape@1.3.7","BSD-3-Clause","https://github.com/d3/d3-shape"
"d3-time-format@3.0.0","BSD-3-Clause","https://github.com/d3/d3-time-format"
"d3-time@1.1.0","BSD-3-Clause","https://github.com/d3/d3-time"
"debug@4.3.3","MIT","https://github.com/debug-js/debug"
"define-properties@1.1.3","MIT","https://github.com/ljharb/define-properties"
"delaunator@4.0.1","ISC","https://github.com/mapbox/delaunator"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"dom-helpers@3.4.0","MIT","https://github.com/jquense/dom-helpers"
"dompurify@2.3.4","(MPL-2.0 OR Apache-2.0)","https://github.com/cure53/DOMPurify"
"electron-to-chromium@1.4.48","ISC","https://github.com/kilian/electron-to-chromium"
"es-abstract@1.19.1","MIT","https://github.com/ljharb/es-abstract"
"es-to-primitive@1.2.1","MIT","https://github.com/ljharb/es-to-primitive"
"es6-promise@4.2.8","MIT","https://github.com/stefanpenner/es6-promise"
"escalade@3.1.1","MIT","https://github.com/lukeed/escalade"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"exenv@1.2.2","BSD-3-Clause","https://github.com/JedWatson/exenv"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-safe-stringify@2.1.1","MIT","https://github.com/davidmarkclements/fast-safe-stringify"
"fault@1.0.4","MIT","https://github.com/wooorm/fault"
"file-saver@2.0.5","MIT","https://github.com/eligrey/FileSaver.js"
"file-selector@0.2.4","MIT","https://github.com/react-dropzone/file-selector"
"follow-redirects@1.14.7","MIT","https://github.com/follow-redirects/follow-redirects"
"foreach@2.0.5","MIT","https://github.com/manuelstofer/foreach"
"form-data@3.0.1","MIT","https://github.com/form-data/form-data"
"format@0.2.2","MIT","https://github.com/samsonjs/format"
"formidable@1.2.6","MIT","https://github.com/node-formidable/formidable"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"get-intrinsic@1.1.1","MIT","https://github.com/ljharb/get-intrinsic"
"get-symbol-description@1.0.0","MIT","https://github.com/inspect-js/get-symbol-description"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"has-bigints@1.0.1","MIT","https://github.com/ljharb/has-bigints"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.2","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.0","MIT","https://github.com/inspect-js/has-tostringtag"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"hast-util-is-element@1.1.0","MIT","https://github.com/syntax-tree/hast-util-is-element"
"hast-util-to-text@2.0.1","MIT","https://github.com/syntax-tree/hast-util-to-text"
"highlight.js@10.7.3","BSD-3-Clause","https://github.com/highlightjs/highlight.js"
"history@4.10.1","MIT","https://github.com/ReactTraining/history"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"html-parse-stringify@3.0.1","MIT","https://github.com/henrikjoreteg/html-parse-stringify"
"hyphenate-style-name@1.0.4","BSD-3-Clause","https://github.com/rexxars/hyphenate-style-name"
"i18next-browser-languagedetector@6.1.2","MIT","https://github.com/i18next/i18next-browser-languageDetector"
"i18next-http-backend@1.2.8","MIT","https://github.com/i18next/i18next-http-backend"
"i18next@20.2.4","MIT","https://github.com/i18next/i18next"
"idtoken-verifier@2.2.2","MIT","https://github.com/auth0/idtoken-verifier"
"immutable@4.0.0-rc.10","MIT","https://github.com/facebook/immutable-js"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"inline-style-parser@0.1.1","MIT","https://github.com/remarkablemark/inline-style-parser"
"internal-slot@1.0.3","MIT","https://github.com/ljharb/internal-slot"
"internmap@1.0.1","ISC","https://github.com/mbostock/internmap"
"is-alphabetical@1.0.4","MIT","https://github.com/wooorm/is-alphabetical"
"is-alphanumerical@1.0.4","MIT","https://github.com/wooorm/is-alphanumerical"
"is-arguments@1.1.1","MIT","https://github.com/inspect-js/is-arguments"
"is-bigint@1.0.4","MIT","https://github.com/inspect-js/is-bigint"
"is-boolean-object@1.1.2","MIT","https://github.com/inspect-js/is-boolean-object"
"is-buffer@2.0.5","MIT","https://github.com/feross/is-buffer"
"is-callable@1.2.4","MIT","https://github.com/inspect-js/is-callable"
"is-date-object@1.0.5","MIT","https://github.com/inspect-js/is-date-object"
"is-decimal@1.0.4","MIT","https://github.com/wooorm/is-decimal"
"is-generator-function@1.0.10","MIT","https://github.com/inspect-js/is-generator-function"
"is-hexadecimal@1.0.4","MIT","https://github.com/wooorm/is-hexadecimal"
"is-in-browser@1.1.3","MIT","https://github.com/tuxsudo/is-in-browser"
"is-negative-zero@2.0.2","MIT","https://github.com/inspect-js/is-negative-zero"
"is-number-object@1.0.6","MIT","https://github.com/inspect-js/is-number-object"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-regex@1.1.4","MIT","https://github.com/inspect-js/is-regex"
"is-shared-array-buffer@1.0.1","MIT","https://github.com/inspect-js/is-shared-array-buffer"
"is-string@1.0.7","MIT","https://github.com/ljharb/is-string"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol"
"is-typed-array@1.1.8","MIT","https://github.com/inspect-js/is-typed-array"
"is-weakref@1.0.2","MIT","https://github.com/inspect-js/is-weakref"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"js-cookie@2.2.1","MIT","https://github.com/js-cookie/js-cookie"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"jsbn@1.1.0","MIT","https://github.com/andyperlitch/jsbn"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-schema-compare@0.2.2","MIT","https://github.com/mokkabonna/json-schema-compare"
"json-schema-merge-allof@0.6.0","MIT","https://github.com/mokkabonna/json-schema-merge-allof"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"jsonp@0.2.1","UNKNOWN","https://github.com/LearnBoost/jsonp"
"jsonpointer@4.1.0","MIT","https://github.com/janl/node-jsonpointer"
"jss-plugin-camel-case@10.9.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-default-unit@10.9.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-global@10.9.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-nested@10.9.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-props-sort@10.9.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-rule-value-function@10.9.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-vendor-prefixer@10.9.0","MIT","https://github.com/cssinjs/jss"
"jss@10.9.0","MIT","https://github.com/cssinjs/jss"
"jwt-decode@3.1.2","MIT","https://github.com/auth0/jwt-decode"
"lattice-auth@0.28.0","Apache-2.0","https://github.com/openlattice/lattice-auth"
"lattice-fabricate@0.19.0","Apache-2.0","https://github.com/openlattice/lattice-fabricate"
"lattice-sagas@0.71.0","Apache-2.0","https://github.com/openlattice/lattice-sagas"
"lattice-ui-kit@0.47.0","Apache-2.0","https://github.com/openlattice/lattice-ui-kit"
"lattice-utils@0.13.0","Apache-2.0","https://github.com/openlattice/lattice-utils"
"lattice@0.97.0","Apache-2.0","https://github.com/openlattice/lattice-js"
"lodash.isequalwith@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"loglevel@1.8.0","MIT","https://github.com/pimterry/loglevel"
"longest-streak@2.0.4","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lowlight@1.20.0","MIT","https://github.com/wooorm/lowlight"
"luxon@1.28.0","MIT","https://github.com/moment/luxon"
"markdown-table@2.0.0","MIT","https://github.com/wooorm/markdown-table"
"mdast-util-definitions@4.0.0","MIT","https://github.com/syntax-tree/mdast-util-definitions"
"mdast-util-find-and-replace@1.1.1","MIT","https://github.com/syntax-tree/mdast-util-find-and-replace"
"mdast-util-from-markdown@0.8.5","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-gfm-autolink-literal@0.1.3","MIT","https://github.com/syntax-tree/mdast-util-gfm-autolink-literal"
"mdast-util-gfm-strikethrough@0.2.3","MIT","https://github.com/syntax-tree/mdast-util-gfm-strikethrough"
"mdast-util-gfm-table@0.1.6","MIT","https://github.com/syntax-tree/mdast-util-gfm-table"
"mdast-util-gfm-task-list-item@0.1.6","MIT","https://github.com/syntax-tree/mdast-util-gfm-task-list-item"
"mdast-util-gfm@0.1.2","MIT","https://github.com/syntax-tree/mdast-util-gfm"
"mdast-util-to-hast@10.2.0","MIT","https://github.com/syntax-tree/mdast-util-to-hast"
"mdast-util-to-markdown@0.6.5","MIT","https://github.com/syntax-tree/mdast-util-to-markdown"
"mdast-util-to-string@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdurl@1.0.1","MIT","https://github.com/markdown-it/mdurl"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromark-extension-gfm-autolink-literal@0.5.7","MIT","https://github.com/micromark/micromark-extension-gfm-autolink-literal"
"micromark-extension-gfm-strikethrough@0.6.5","MIT","https://github.com/micromark/micromark-extension-gfm-strikethrough"
"micromark-extension-gfm-table@0.4.3","MIT","https://github.com/micromark/micromark-extension-gfm-table"
"micromark-extension-gfm-tagfilter@0.3.0","MIT","https://github.com/micromark/micromark-extension-gfm-tagfilter"
"micromark-extension-gfm-task-list-item@0.3.3","MIT","https://github.com/micromark/micromark-extension-gfm-task-list-item"
"micromark-extension-gfm@0.3.3","MIT","https://github.com/micromark/micromark-extension-gfm"
"micromark@2.11.4","MIT","https://github.com/micromark/micromark"
"mime-db@1.51.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.34","MIT","https://github.com/jshttp/mime-types"
"mime@2.6.0","MIT","https://github.com/broofa/mime"
"mini-create-react-context@0.4.1","MIT","https://github.com/StringEpsilon/mini-create-react-context"
"minimist@1.2.5","MIT","https://github.com/substack/minimist"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"nanoid@3.2.0","MIT","https://github.com/ai/nanoid"
"node-fetch@2.6.1","MIT","https://github.com/bitinn/node-fetch"
"node-releases@2.0.1","MIT","https://github.com/chicoxyzzy/node-releases"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.12.0","MIT","https://github.com/inspect-js/object-inspect"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.2","MIT","https://github.com/ljharb/object.assign"
"papaparse@5.3.1","MIT","https://github.com/mholt/PapaParse"
"parse-entities@2.0.0","MIT","https://github.com/wooorm/parse-entities"
"password-sheriff@1.1.1","MIT","https://github.com/auth0/password-sheriff"
"path-to-regexp@1.8.0","MIT","https://github.com/pillarjs/path-to-regexp"
"picocolors@1.0.0","ISC","https://github.com/alexeyraspopov/picocolors"
"polished@4.1.3","MIT","https://github.com/styled-components/polished"
"popper.js@1.16.1-lts","MIT","https://github.com/FezVrasta/popper.js"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types"
"property-information@5.6.0","MIT","https://github.com/wooorm/property-information"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"qs@6.10.3","BSD-3-Clause","https://github.com/ljharb/qs"
"react-dom@16.14.0","MIT","https://github.com/facebook/react"
"react-dropzone@11.4.2","MIT","https://github.com/react-dropzone/react-dropzone"
"react-i18next@11.8.15","MIT","https://github.com/i18next/react-i18next"
"react-input-autosize@3.0.0","MIT","https://github.com/JedWatson/react-input-autosize"
"react-is@17.0.2","MIT","https://github.com/facebook/react"
"react-lifecycles-compat@3.0.4","MIT","https://github.com/reactjs/react-lifecycles-compat"
"react-markdown@6.0.3","MIT","https://github.com/remarkjs/react-markdown"
"react-redux@7.2.6","MIT","https://github.com/reduxjs/react-redux"
"react-router-dom@5.3.0","MIT","https://github.com/ReactTraining/react-router"
"react-router@5.2.1","MIT","https://github.com/ReactTraining/react-router"
"react-scrolllock@5.0.1","MIT","https://github.com/jossmac/react-scrolllock"
"react-select@4.3.1","MIT","https://github.com/JedWatson/react-select/tree/master/packages/react-select"
"react-signature-canvas@1.0.3","Apache-2.0","https://github.com/agilgur5/react-signature-canvas"
"react-transition-group@2.9.0","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react@16.14.0","MIT","https://github.com/facebook/react"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream"
"redux-immutable@4.0.0","BSD-3-Clause","https://github.com/gajus/redux-immutable"
"redux-reqseq@0.7.0","Apache-2.0","https://github.com/openlattice/redux-reqseq"
"redux@4.1.2","MIT","https://github.com/reduxjs/redux"
"regenerator-runtime@0.13.9","MIT","https://github.com/facebook/regenerator/tree/master/packages/runtime"
"rehype-highlight@4.1.0","MIT","https://github.com/rehypejs/rehype-highlight"
"remark-gfm@1.0.0","MIT","https://github.com/remarkjs/remark-gfm"
"remark-parse@9.0.0","MIT","https://github.com/remarkjs/remark/tree/main/packages/remark-parse"
"remark-rehype@8.1.0","MIT","https://github.com/remarkjs/remark-rehype"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"reselect@4.0.0","MIT","https://github.com/reduxjs/reselect"
"resolve-pathname@3.0.0","MIT","https://github.com/mjackson/resolve-pathname"
"rifm@0.7.0","MIT","https://github.com/istarkov/rifm"
"rrule@2.6.8","BSD-3-Clause","https://github.com/jakubroztocil/rrule"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"scheduler@0.19.1","MIT","https://github.com/facebook/react"
"seamless-immutable@7.1.4","BSD-3-Clause","https://github.com/rtfeldman/seamless-immutable"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"signature_pad@2.3.2","MIT","https://github.com/szimek/signature_pad"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"space-separated-tokens@1.1.5","MIT","https://github.com/wooorm/space-separated-tokens"
"string.prototype.trimend@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"style-to-object@0.3.0","MIT","https://github.com/remarkablemark/style-to-object"
"styled-components@5.3.3","MIT","https://github.com/styled-components/styled-components"
"stylis@4.0.13","MIT","https://github.com/thysultan/stylis.js"
"superagent@5.3.1","MIT","https://github.com/visionmedia/superagent"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"tiny-invariant@1.2.0","MIT","https://github.com/alexreardon/tiny-invariant"
"tiny-warning@1.0.3","MIT","https://github.com/alexreardon/tiny-warning"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"trim-canvas@0.1.2","Apache-2.0","https://github.com/agilgur5/trim-canvas"
"trim@1.0.1","MIT","https://github.com/Trott/trim"
"trough@1.0.5","MIT","https://github.com/wooorm/trough"
"tslib@2.3.1","0BSD","https://github.com/Microsoft/tslib"
"typescript-compare@0.0.2","MIT","https://github.com/ksxnodemodules/typescript-compare"
"typescript-logic@0.0.0","MIT","https://github.com/ksxnodemodules/typescript-logic"
"typescript-tuple@2.2.1","MIT","https://github.com/ksxnodemodules/typescript-tuple"
"unbox-primitive@1.0.1","MIT","https://github.com/ljharb/unbox-primitive"
"unfetch@4.2.0","MIT","https://github.com/developit/unfetch"
"unified@9.2.2","MIT","https://github.com/unifiedjs/unified"
"unist-builder@2.0.3","MIT","https://github.com/syntax-tree/unist-builder"
"unist-util-find-after@3.0.0","MIT","https://github.com/syntax-tree/unist-util-find-after"
"unist-util-generated@1.1.6","MIT","https://github.com/syntax-tree/unist-util-generated"
"unist-util-is@4.1.0","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-position@3.1.0","MIT","https://github.com/syntax-tree/unist-util-position"
"unist-util-stringify-position@2.0.3","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-parents@3.1.1","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@2.0.3","MIT","https://github.com/syntax-tree/unist-util-visit"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
