"module name","license","repository"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"crypto-js@4.1.1","MIT","https://github.com/brix/crypto-js"
"css-color-keywords@1.0.0","ISC","https://github.com/sonicdoe/css-color-keywords"
"css-to-react-native@3.0.0","MIT","https://github.com/styled-components/css-to-react-native"
"csstype@3.0.9","MIT","https://github.com/frenic/csstype"
"debug@4.3.2","MIT","https://github.com/visionmedia/debug"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"dom-helpers@3.4.0","MIT","https://github.com/jquense/dom-helpers"
"electron-to-chromium@1.3.854","ISC","https://github.com/kilian/electron-to-chromium"
"es6-promise@4.2.8","MIT","https://github.com/stefanpenner/es6-promise"
"escalade@3.1.1","MIT","https://github.com/lukeed/escalade"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"fast-safe-stringify@2.1.1","MIT","https://github.com/davidmarkclements/fast-safe-stringify"
"follow-redirects@1.14.4","MIT","https://github.com/follow-redirects/follow-redirects"
"form-data@3.0.1","MIT","https://github.com/form-data/form-data"
"formidable@1.2.2","MIT","https://github.com/node-formidable/formidable"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"history@4.10.1","MIT","https://github.com/ReactTraining/history"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"idtoken-verifier@2.2.1","MIT","https://github.com/auth0/idtoken-verifier"
"immutable@4.0.0-rc.10","MIT","https://github.com/facebook/immutable-js"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"js-cookie@2.2.1","MIT","https://github.com/js-cookie/js-cookie"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"jsbn@1.1.0","MIT","https://github.com/andyperlitch/jsbn"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"jsonp@0.2.1","UNKNOWN","https://github.com/LearnBoost/jsonp"
"jwt-decode@2.2.0","MIT","https://github.com/auth0/jwt-decode"
"lattice-auth@0.22.0","Apache-2.0","https://github.com/openlattice/lattice-auth"
"lattice-edm@0.0.0","Apache-2.0","https://github.com/openlattice/lattice-edm"
"lattice-sagas@0.63.0","Apache-2.0","https://github.com/openlattice/lattice-sagas"
"lattice@0.89.2","Apache-2.0","https://github.com/openlattice/lattice-js"
"lodash.isequalwith@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"loglevel@1.7.1","MIT","https://github.com/pimterry/loglevel"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"luxon@1.26.0","MIT","https://github.com/moment/luxon"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"mime-db@1.49.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.32","MIT","https://github.com/jshttp/mime-types"
"mime@2.5.2","MIT","https://github.com/broofa/mime"
"mini-create-react-context@0.4.1","MIT","https://github.com/StringEpsilon/mini-create-react-context"
"minimist@1.2.5","MIT","https://github.com/substack/minimist"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"nanocolors@0.1.12","MIT","https://github.com/ai/nanocolors"
"node-releases@1.1.76","MIT","https://github.com/chicoxyzzy/node-releases"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"password-sheriff@1.1.1","MIT","https://github.com/auth0/password-sheriff"
"path-to-regexp@1.8.0","MIT","https://github.com/pillarjs/path-to-regexp"
"polished@4.1.3","MIT","https://github.com/styled-components/polished"
"postcss-value-parser@4.1.0","MIT","https://github.com/TrySound/postcss-value-parser"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"prop-types@15.7.2","MIT","https://github.com/facebook/prop-types"
"qs@6.9.6","BSD-3-Clause","https://github.com/ljharb/qs"
"react-dom@16.14.0","MIT","https://github.com/facebook/react"
"react-input-autosize@3.0.0","MIT","https://github.com/JedWatson/react-input-autosize"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-lifecycles-compat@3.0.4","MIT","https://github.com/reactjs/react-lifecycles-compat"
"react-redux@7.2.5","MIT","https://github.com/reduxjs/react-redux"
"react-router-dom@5.2.1","MIT","https://github.com/ReactTraining/react-router"
"react-router@5.2.1","MIT","https://github.com/ReactTraining/react-router"
"react-select@4.1.0","MIT","https://github.com/JedWatson/react-select/tree/master/packages/react-select"
"react-transition-group@2.9.0","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react-virtualized@9.21.0","MIT","https://github.com/bvaughn/react-virtualized"
"react@16.14.0","MIT","https://github.com/facebook/react"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"redux-immutable@4.0.0","BSD-3-Clause","https://github.com/gajus/redux-immutable"
"redux-reqseq@0.5.0","Apache-2.0","https://github.com/openlattice/redux-reqseq"
"redux@4.0.5","MIT","https://github.com/reduxjs/redux"
"regenerator-runtime@0.13.9","MIT","https://github.com/facebook/regenerator/tree/master/packages/runtime"
"resolve-pathname@3.0.0","MIT","https://github.com/mjackson/resolve-pathname"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"scheduler@0.19.1","MIT","https://github.com/facebook/react"
"seamless-immutable@7.1.4","BSD-3-Clause","https://github.com/rtfeldman/seamless-immutable"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"styled-components@5.2.3","MIT","https://github.com/styled-components/styled-components"
"stylis@4.0.10","MIT","https://github.com/thysultan/stylis.js"
"superagent@5.3.1","MIT","https://github.com/visionmedia/superagent"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"symbol-observable@1.2.0","MIT","https://github.com/blesh/symbol-observable"
"tiny-invariant@1.1.0","MIT","https://github.com/alexreardon/tiny-invariant"
"tiny-warning@1.0.3","MIT","https://github.com/alexreardon/tiny-warning"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"trim@0.0.1","UNKNOWN",""
"typescript-compare@0.0.2","MIT","https://github.com/ksxnodemodules/typescript-compare"
"typescript-logic@0.0.0","MIT","https://github.com/ksxnodemodules/typescript-logic"
"typescript-tuple@2.2.1","MIT","https://github.com/ksxnodemodules/typescript-tuple"
"unfetch@4.2.0","MIT","https://github.com/developit/unfetch"
"url-join@1.1.0","MIT","https://github.com/jfromaniello/url-join"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"validator@13.5.2","MIT","https://github.com/chriso/validator.js"
"value-equal@1.0.1","MIT","https://github.com/mjackson/value-equal"
"winchan@0.2.2","MIT","https://github.com/auth0/winchan"
